Month,State,Source,Unit,Installed_Capacity
2019-01-01,Dadra & Nagar Haveli,Gas,MW,0
2019-01-01,Daman & Diu,Gas,MW,0
2019-01-01,Goa,Gas,MW,48
2019-01-01,Gujarat,Gas,MW,7551.41
2019-01-01,Madhya Pradesh,Gas,MW,0
2019-01-01,Maharashtra,Gas,MW,3207.08
2019-01-01,Andhra Pradesh,Gas,MW,4880.4
2019-01-01,Karnataka,Gas,MW,0
2019-01-01,Kerala,Gas,MW,533.58
2019-01-01,Lakshadweep,Gas,MW,0
2019-01-01,Puducherry,Gas,MW,32.5
2019-01-01,Tamil Nadu,Gas,MW,1027.18
2019-01-01,Telangana,Gas,MW,0
2019-01-01,Arunachal Pradesh,Gas,MW,0
2019-01-01,Assam,Gas,MW,643.7
2019-01-01,Manipur,Gas,MW,0
2019-01-01,Meghalaya,Gas,MW,0
2019-01-01,Mizoram,Gas,MW,0
2019-01-01,Nagaland,Gas,MW,0
2019-01-01,Tripura,Gas,MW,1132.1
2019-02-01,Chandigarh,Gas,MW,0
2019-02-01,Delhi,Gas,MW,2208.4
2019-02-01,Haryana,Gas,MW,431.59
2019-02-01,Himachal Pradesh,Gas,MW,0
2019-02-01,Jammu and Kashmir,Gas,MW,175
2019-02-01,Punjab,Gas,MW,0
2019-02-01,Rajasthan,Gas,MW,1023.13
2019-02-01,Uttar Pradesh,Gas,MW,1493.14
2019-02-01,Uttarakhand,Gas,MW,450
2019-02-01,Andaman & Nicobar Islands,Gas,MW,0
2019-02-01,Bihar,Gas,MW,0
2019-02-01,Jharkhand,Gas,MW,0
2019-02-01,Odisha,Gas,MW,0
2019-02-01,Sikkim,Gas,MW,0
2019-02-01,West Bengal,Gas,MW,100
2019-02-01,Chhatisgarh,Gas,MW,0
2019-02-01,Dadra & Nagar Haveli,Gas,MW,0
2019-02-01,Daman & Diu,Gas,MW,0
2019-02-01,Goa,Gas,MW,48
2019-02-01,Gujarat,Gas,MW,7551.41
2019-02-01,Madhya Pradesh,Gas,MW,0
2019-02-01,Maharashtra,Gas,MW,3207.08
2019-02-01,Andhra Pradesh,Gas,MW,4880.4
2019-02-01,Karnataka,Gas,MW,0
2019-02-01,Kerala,Gas,MW,533.58
2019-02-01,Lakshadweep,Gas,MW,0
2019-02-01,Puducherry,Gas,MW,32.5
2019-02-01,Tamil Nadu,Gas,MW,1027.18
2019-02-01,Telangana,Gas,MW,0
2019-02-01,Arunachal Pradesh,Gas,MW,0
2019-02-01,Assam,Gas,MW,643.7
2019-02-01,Manipur,Gas,MW,0
2019-02-01,Meghalaya,Gas,MW,0
2019-02-01,Mizoram,Gas,MW,0
2019-02-01,Nagaland,Gas,MW,0
2019-02-01,Tripura,Gas,MW,1132.1
2019-03-01,Chandigarh,Gas,MW,0
2019-03-01,Delhi,Gas,MW,2208.4
2019-03-01,Haryana,Gas,MW,431.59
2019-03-01,Himachal Pradesh,Gas,MW,0
2019-03-01,Jammu and Kashmir,Gas,MW,175
2019-03-01,Punjab,Gas,MW,0
2019-03-01,Rajasthan,Gas,MW,1023.13
2019-03-01,Uttar Pradesh,Gas,MW,1493.14
2019-03-01,Uttarakhand,Gas,MW,450
2019-03-01,Andaman & Nicobar Islands,Gas,MW,0
2019-03-01,Bihar,Gas,MW,0
2019-03-01,Jharkhand,Gas,MW,0
2019-03-01,Odisha,Gas,MW,0
2019-03-01,Sikkim,Gas,MW,0
2019-03-01,West Bengal,Gas,MW,100
2019-03-01,Chhatisgarh,Gas,MW,0
2019-03-01,Dadra & Nagar Haveli,Gas,MW,0
2019-03-01,Daman & Diu,Gas,MW,0
2019-03-01,Goa,Gas,MW,48
2019-03-01,Gujarat,Gas,MW,7551.41
2019-03-01,Madhya Pradesh,Gas,MW,0
2019-03-01,Maharashtra,Gas,MW,3207.08
2019-03-01,Andhra Pradesh.,Gas,MW,4880.4
2019-03-01,Karnataka,Gas,MW,0
2019-03-01,Kerala,Gas,MW,533.58
2019-03-01,Lakshadweep,Gas,MW,0
2019-03-01,Puducherry,Gas,MW,32.5
2019-03-01,Tamil Nadu,Gas,MW,1027.18
2019-03-01,Telangana,Gas,MW,0
2019-03-01,Arunachal Pradesh,Gas,MW,0
2019-03-01,Assam,Gas,MW,643.7
2019-03-01,Manipur,Gas,MW,0
2019-03-01,Meghalaya,Gas,MW,0
2019-03-01,Mizoram,Gas,MW,0
2019-03-01,Nagaland,Gas,MW,0
2019-03-01,Tripura,Gas,MW,1132.1
2019-04-01,Chandigarh,Gas,MW,0
2019-04-01,Delhi,Gas,MW,2208.4
2019-04-01,Haryana,Gas,MW,431.59
2019-04-01,Himachal Pradesh,Gas,MW,0
2019-04-01,Jammu and Kashmir,Gas,MW,175
2019-04-01,Punjab,Gas,MW,0
2019-04-01,Rajasthan,Gas,MW,1023.13
2019-04-01,Uttar Pradesh,Gas,MW,1493.14
2019-04-01,Uttarakhand,Gas,MW,450
2019-04-01,Andaman & Nicobar Islands,Gas,MW,0
2019-04-01,Bihar,Gas,MW,0
2019-04-01,Jharkhand,Gas,MW,0
2019-04-01,Odisha,Gas,MW,0
2019-04-01,Sikkim,Gas,MW,0
2019-04-01,West Bengal,Gas,MW,100
2019-04-01,Chhatisgarh,Gas,MW,0
2019-04-01,Dadra & Nagar Haveli,Gas,MW,0
2019-04-01,Daman & Diu,Gas,MW,0
2019-04-01,Goa,Gas,MW,48
2019-04-01,Gujarat,Gas,MW,7551.41
2019-04-01,Madhya Pradesh,Gas,MW,0
2019-04-01,Maharashtra,Gas,MW,3207.08
2019-04-01,Andhra Pradesh.,Gas,MW,4880.4
2019-04-01,Karnataka,Gas,MW,0
2019-04-01,Kerala,Gas,MW,533.58
2019-04-01,Lakshadweep,Gas,MW,0
2019-04-01,Puducherry,Gas,MW,32.5
2019-04-01,Tamil Nadu,Gas,MW,1027.18
2019-04-01,Telangana,Gas,MW,0
2019-04-01,Arunachal Pradesh,Gas,MW,0
2019-04-01,Assam,Gas,MW,643.7
2019-04-01,Manipur,Gas,MW,0
2019-04-01,Meghalaya,Gas,MW,0
2019-04-01,Mizoram,Gas,MW,0
2019-04-01,Nagaland,Gas,MW,0
2019-04-01,Tripura,Gas,MW,1132.1
2019-05-01,Chandigarh,Gas,MW,0
2019-05-01,Delhi,Gas,MW,2208.4
2019-05-01,Haryana,Gas,MW,431.59
2019-05-01,Himachal Pradesh,Gas,MW,0
2019-05-01,Jammu and Kashmir,Gas,MW,175
2019-05-01,Punjab,Gas,MW,0
2019-05-01,Rajasthan,Gas,MW,1023.13
2019-05-01,Uttar Pradesh,Gas,MW,1493.14
2019-05-01,Uttarakhand,Gas,MW,450
2019-05-01,Andaman & Nicobar Islands,Gas,MW,0
2019-05-01,Bihar,Gas,MW,0
2019-05-01,Jharkhand,Gas,MW,0
2019-05-01,Odisha,Gas,MW,0
2019-05-01,Sikkim,Gas,MW,0
2019-05-01,West Bengal,Gas,MW,100
2019-05-01,Chhatisgarh,Gas,MW,0
2019-05-01,Dadra & Nagar Haveli,Gas,MW,0
2019-05-01,Daman & Diu,Gas,MW,0
2019-05-01,Goa,Gas,MW,48
2019-05-01,Gujarat,Gas,MW,7551.41
2019-05-01,Madhya Pradesh,Gas,MW,0
2019-05-01,Maharashtra,Gas,MW,3207.08
2019-05-01,Andhra Pradesh.,Gas,MW,4880.4
2019-05-01,Karnataka,Gas,MW,0
2019-05-01,Kerala,Gas,MW,533.58
2019-05-01,Lakshadweep,Gas,MW,0
2019-05-01,Puducherry,Gas,MW,32.5
2019-05-01,Tamil Nadu,Gas,MW,1027.18
2019-05-01,Telangana,Gas,MW,0
2019-05-01,Arunachal Pradesh,Gas,MW,0
2019-05-01,Assam,Gas,MW,643.7
2019-05-01,Manipur,Gas,MW,0
2019-05-01,Meghalaya,Gas,MW,0
2019-05-01,Mizoram,Gas,MW,0
2019-05-01,Nagaland,Gas,MW,0
2019-05-01,Tripura,Gas,MW,1132.1
2019-06-01,Chandigarh,Gas,MW,0
2019-06-01,Delhi,Gas,MW,2208.4
2019-06-01,Haryana,Gas,MW,431.59
2019-06-01,Himachal Pradesh,Gas,MW,0
2019-06-01,Jammu and Kashmir,Gas,MW,175
2019-06-01,Punjab,Gas,MW,0
2019-06-01,Rajasthan,Gas,MW,1023.13
2019-06-01,Uttar Pradesh,Gas,MW,1493.14
2019-06-01,Uttarakhand,Gas,MW,450
2019-06-01,Andaman & Nicobar Islands,Gas,MW,0
2019-06-01,Bihar,Gas,MW,0
2019-06-01,Jharkhand,Gas,MW,0
2019-06-01,Odisha,Gas,MW,0
2019-06-01,Sikkim,Gas,MW,0
2019-06-01,West Bengal,Gas,MW,100
2019-06-01,Chhatisgarh,Gas,MW,0
2019-06-01,Dadra & Nagar Haveli,Gas,MW,0
2019-06-01,Daman & Diu,Gas,MW,0
2019-06-01,Goa,Gas,MW,48
2019-06-01,Gujarat,Gas,MW,7551.41
2019-06-01,Madhya Pradesh,Gas,MW,0
2019-06-01,Maharashtra,Gas,MW,3207.08
2019-06-01,Andhra Pradesh.,Gas,MW,4880.4
2019-06-01,Karnataka,Gas,MW,0
2019-06-01,Kerala,Gas,MW,533.58
2019-06-01,Lakshadweep,Gas,MW,0
2019-06-01,Puducherry,Gas,MW,32.5
2019-06-01,Tamil Nadu,Gas,MW,1027.18
2019-06-01,Telangana,Gas,MW,0
2019-06-01,Arunachal Pradesh,Gas,MW,0
2019-06-01,Assam,Gas,MW,643.7
2019-06-01,Manipur,Gas,MW,0
2019-06-01,Meghalaya,Gas,MW,0
2019-06-01,Mizoram,Gas,MW,0
2019-06-01,Nagaland,Gas,MW,0
2019-06-01,Tripura,Gas,MW,1132.1
2019-07-01,Chandigarh,Gas,MW,0
2019-07-01,Delhi,Gas,MW,2208.4
2019-07-01,Haryana,Gas,MW,431.59
2019-07-01,Himachal Pradesh,Gas,MW,0
2019-07-01,Jammu and Kashmir,Gas,MW,175
2019-07-01,Punjab,Gas,MW,0
2019-07-01,Rajasthan,Gas,MW,1023.13
2019-07-01,Uttar Pradesh,Gas,MW,1493.14
2019-07-01,Uttarakhand,Gas,MW,450
2019-07-01,Andaman & Nicobar Islands,Gas,MW,0
2019-07-01,Bihar,Gas,MW,0
2019-07-01,Jharkhand,Gas,MW,0
2019-07-01,Odisha,Gas,MW,0
2019-07-01,Sikkim,Gas,MW,0
2019-07-01,West Bengal,Gas,MW,100
2019-07-01,Chhatisgarh,Gas,MW,0
2019-07-01,Dadra & Nagar Haveli,Gas,MW,0
2019-07-01,Daman & Diu,Gas,MW,0
2019-07-01,Goa,Gas,MW,48
2019-07-01,Gujarat,Gas,MW,7551.41
2019-07-01,Madhya Pradesh,Gas,MW,0
2019-07-01,Maharashtra,Gas,MW,3207.08
2019-07-01,Andhra Pradesh.,Gas,MW,4880.4
2019-07-01,Karnataka,Gas,MW,0
2019-07-01,Kerala,Gas,MW,533.58
2019-07-01,Lakshadweep,Gas,MW,0
2019-07-01,Puducherry,Gas,MW,32.5
2019-07-01,Tamil Nadu,Gas,MW,1027.18
2019-07-01,Telangana,Gas,MW,0
2019-07-01,Arunachal Pradesh,Gas,MW,0
2019-07-01,Assam,Gas,MW,643.7
2019-07-01,Manipur,Gas,MW,0
2019-07-01,Meghalaya,Gas,MW,0
2019-07-01,Mizoram,Gas,MW,0
2019-07-01,Nagaland,Gas,MW,0
2019-07-01,Tripura,Gas,MW,1132.1
2019-08-01,Chandigarh,Gas,MW,0
2019-08-01,Delhi,Gas,MW,2208.4
2019-08-01,Haryana,Gas,MW,431.59
2019-08-01,Himachal Pradesh,Gas,MW,0
2019-08-01,Jammu and Kashmir,Gas,MW,175
2019-08-01,Punjab,Gas,MW,0
2019-08-01,Rajasthan,Gas,MW,1023.13
2019-08-01,Uttar Pradesh,Gas,MW,1493.14
2019-08-01,Uttarakhand,Gas,MW,450
2019-08-01,Andaman & Nicobar Islands,Gas,MW,0
2019-08-01,Bihar,Gas,MW,0
2019-08-01,Jharkhand,Gas,MW,0
2019-08-01,Odisha,Gas,MW,0
2019-08-01,Sikkim,Gas,MW,0
2019-08-01,West Bengal,Gas,MW,100
2019-08-01,Chhatisgarh,Gas,MW,0
2019-08-01,Dadra & Nagar Haveli,Gas,MW,0
2019-08-01,Daman & Diu,Gas,MW,0
2019-08-01,Goa,Gas,MW,48
2019-08-01,Gujarat,Gas,MW,7551.41
2019-08-01,Madhya Pradesh,Gas,MW,0
2019-08-01,Maharashtra,Gas,MW,3207.08
2019-08-01,Andhra Pradesh.,Gas,MW,4880.4
2019-08-01,Karnataka,Gas,MW,0
2019-08-01,Kerala,Gas,MW,533.58
2019-08-01,Lakshadweep,Gas,MW,0
2019-08-01,Puducherry,Gas,MW,32.5
2019-08-01,Tamil Nadu,Gas,MW,1027.18
2019-08-01,Telangana,Gas,MW,0
2019-08-01,Arunachal Pradesh,Gas,MW,0
2019-08-01,Assam,Gas,MW,643.7
2019-08-01,Manipur,Gas,MW,0
2019-08-01,Meghalaya,Gas,MW,0
2019-08-01,Mizoram,Gas,MW,0
2019-08-01,Nagaland,Gas,MW,0
2019-08-01,Tripura,Gas,MW,1132.1
2019-09-01,Chandigarh,Gas,MW,0
2019-09-01,Delhi,Gas,MW,2208.4
2019-09-01,Haryana,Gas,MW,431.59
2019-09-01,Himachal Pradesh,Gas,MW,0
2019-09-01,Jammu and Kashmir,Gas,MW,175
2019-09-01,Punjab,Gas,MW,0
2019-09-01,Rajasthan,Gas,MW,1023.13
2019-09-01,Uttar Pradesh,Gas,MW,1493.14
2019-09-01,Uttarakhand,Gas,MW,450
2019-09-01,Andaman & Nicobar Islands,Gas,MW,0
2019-09-01,Bihar,Gas,MW,0
2019-09-01,Jharkhand,Gas,MW,0
2019-09-01,Odisha,Gas,MW,0
2019-09-01,Sikkim,Gas,MW,0
2019-09-01,West Bengal,Gas,MW,100
2019-09-01,Chhatisgarh,Gas,MW,0
2019-09-01,Dadra & Nagar Haveli,Gas,MW,0
2019-09-01,Daman & Diu,Gas,MW,0
2019-09-01,Goa,Gas,MW,48
2019-09-01,Gujarat,Gas,MW,7551.41
2019-09-01,Madhya Pradesh,Gas,MW,0
2019-09-01,Maharashtra,Gas,MW,3207.08
2019-09-01,Andhra Pradesh.,Gas,MW,4880.4
2019-09-01,Karnataka,Gas,MW,0
2019-09-01,Kerala,Gas,MW,533.58
2019-09-01,Lakshadweep,Gas,MW,0
2019-09-01,Puducherry,Gas,MW,32.5
2019-09-01,Tamil Nadu,Gas,MW,1027.18
2019-09-01,Telangana,Gas,MW,0
2019-09-01,Arunachal Pradesh,Gas,MW,0
2019-09-01,Assam,Gas,MW,643.7
2019-09-01,Manipur,Gas,MW,0
2019-09-01,Meghalaya,Gas,MW,0
2019-09-01,Mizoram,Gas,MW,0
2019-09-01,Nagaland,Gas,MW,0
2019-09-01,Tripura,Gas,MW,1132.1
2019-10-01,Chandigarh,Gas,MW,0
2019-10-01,Delhi,Gas,MW,2208.4
2019-10-01,Haryana,Gas,MW,431.59
2019-10-01,Himachal Pradesh,Gas,MW,0
2019-10-01,Jammu and Kashmir,Gas,MW,175
2019-10-01,Punjab,Gas,MW,0
2019-10-01,Rajasthan,Gas,MW,1023.13
2019-10-01,Uttar Pradesh,Gas,MW,1493.14
2019-10-01,Uttarakhand,Gas,MW,450
2019-10-01,Andaman & Nicobar Islands,Gas,MW,0
2019-10-01,Bihar,Gas,MW,0
2019-10-01,Jharkhand,Gas,MW,0
2019-10-01,Odisha,Gas,MW,0
2019-10-01,Sikkim,Gas,MW,0
2019-10-01,West Bengal,Gas,MW,100
2019-10-01,Chhatisgarh,Gas,MW,0
2019-10-01,Dadra & Nagar Haveli,Gas,MW,0
2019-10-01,Daman & Diu,Gas,MW,0
2019-10-01,Goa,Gas,MW,48
2019-10-01,Gujarat,Gas,MW,7551.41
2019-10-01,Madhya Pradesh,Gas,MW,0
2019-10-01,Maharashtra,Gas,MW,3207.08
2019-10-01,Andhra Pradesh.,Gas,MW,4880.4
2019-10-01,Karnataka,Gas,MW,0
2019-10-01,Kerala,Gas,MW,533.58
2019-10-01,Lakshadweep,Gas,MW,0
2019-10-01,Puducherry,Gas,MW,32.5
2019-10-01,Tamil Nadu,Gas,MW,1027.18
2019-10-01,Telangana,Gas,MW,0
2019-10-01,Arunachal Pradesh,Gas,MW,0
2019-10-01,Assam,Gas,MW,643.7
2019-10-01,Manipur,Gas,MW,0
2019-10-01,Meghalaya,Gas,MW,0
2019-10-01,Mizoram,Gas,MW,0
2019-10-01,Nagaland,Gas,MW,0
2019-10-01,Tripura,Gas,MW,1132.1
2019-11-01,Chandigarh,Gas,MW,0
2019-11-01,Delhi,Gas,MW,2208.4
2019-11-01,Haryana,Gas,MW,431.59
2019-11-01,Himachal Pradesh,Gas,MW,0
2019-11-01,Jammu and Kashmir,Gas,MW,175
2019-11-01,Punjab,Gas,MW,0
2019-11-01,Rajasthan,Gas,MW,1023.13
2019-11-01,Uttar Pradesh,Gas,MW,1493.14
2019-11-01,Uttarakhand,Gas,MW,450
2019-11-01,Andaman & Nicobar Islands,Gas,MW,0
2019-11-01,Bihar,Gas,MW,0
2019-11-01,Jharkhand,Gas,MW,0
2019-11-01,Odisha,Gas,MW,0
2019-11-01,Sikkim,Gas,MW,0
2019-11-01,West Bengal,Gas,MW,100
2019-11-01,Chhatisgarh,Gas,MW,0
2019-11-01,Dadra & Nagar Haveli,Gas,MW,0
2019-11-01,Daman & Diu,Gas,MW,0
2019-11-01,Goa,Gas,MW,48
2019-11-01,Gujarat,Gas,MW,7551.41
2019-11-01,Madhya Pradesh,Gas,MW,0
2019-11-01,Maharashtra,Gas,MW,3207.08
2019-11-01,Andhra Pradesh.,Gas,MW,4880.4
2019-11-01,Karnataka,Gas,MW,0
2019-11-01,Kerala,Gas,MW,533.58
2019-11-01,Lakshadweep,Gas,MW,0
2019-11-01,Puducherry,Gas,MW,32.5
2019-11-01,Tamil Nadu,Gas,MW,1027.18
2019-11-01,Telangana,Gas,MW,0
2019-11-01,Arunachal Pradesh,Gas,MW,0
2019-11-01,Assam,Gas,MW,643.7
2019-11-01,Manipur,Gas,MW,0
2019-11-01,Meghalaya,Gas,MW,0
2019-11-01,Mizoram,Gas,MW,0
2019-11-01,Nagaland,Gas,MW,0
2019-11-01,Tripura,Gas,MW,1132.1
2019-12-01,Chandigarh,Gas,MW,0
2019-12-01,Delhi,Gas,MW,2208.4
2019-12-01,Haryana,Gas,MW,431.59
2019-12-01,Himachal Pradesh,Gas,MW,0
2019-12-01,Jammu and Kashmir,Gas,MW,175
2019-12-01,Punjab,Gas,MW,0
2019-12-01,Rajasthan,Gas,MW,1023.13
2019-12-01,Uttar Pradesh,Gas,MW,1493.14
2019-12-01,Uttarakhand,Gas,MW,450
2019-12-01,Andaman & Nicobar Islands,Gas,MW,0
2019-12-01,Bihar,Gas,MW,0
2019-12-01,Jharkhand,Gas,MW,0
2019-12-01,Odisha,Gas,MW,0
2019-12-01,Sikkim,Gas,MW,0
2019-12-01,West Bengal,Gas,MW,100
2019-12-01,Chhatisgarh,Gas,MW,0
2019-12-01,Dadra & Nagar Haveli,Gas,MW,0
2019-12-01,Daman & Diu,Gas,MW,0
2019-12-01,Goa,Gas,MW,48
2019-12-01,Gujarat,Gas,MW,7551.41
2019-12-01,Madhya Pradesh,Gas,MW,0
2019-12-01,Maharashtra,Gas,MW,3207.08
2019-12-01,Andhra Pradesh.,Gas,MW,4880.4
2019-12-01,Karnataka,Gas,MW,0
2019-12-01,Kerala,Gas,MW,533.58
2019-12-01,Lakshadweep,Gas,MW,0
2019-12-01,Puducherry,Gas,MW,32.5
2019-12-01,Tamil Nadu,Gas,MW,1027.18
2019-12-01,Telangana,Gas,MW,0
2019-12-01,Arunachal Pradesh,Gas,MW,0
2019-12-01,Assam,Gas,MW,643.7
2019-12-01,Manipur,Gas,MW,0
2019-12-01,Meghalaya,Gas,MW,0
2019-12-01,Mizoram,Gas,MW,0
2019-12-01,Nagaland,Gas,MW,0
2019-12-01,Tripura,Gas,MW,1132.1
2020-01-01,Chandigarh,Gas,MW,0
2020-01-01,Delhi,Gas,MW,2208.4
2020-01-01,Haryana,Gas,MW,431.59
2020-01-01,Himachal Pradesh,Gas,MW,0
2020-01-01,Jammu and Kashmir,Gas,MW,175
2020-01-01,Ladakh,Gas,MW,0
2020-01-01,Punjab,Gas,MW,0
2020-01-01,Rajasthan,Gas,MW,1023.13
2020-01-01,Uttar Pradesh,Gas,MW,1493.14
2020-01-01,Uttarakhand,Gas,MW,450
2020-01-01,Andaman & Nicobar Islands,Gas,MW,0
2020-01-01,Bihar,Gas,MW,0
2020-01-01,Jharkhand,Gas,MW,0
2020-01-01,Odisha,Gas,MW,0
2020-01-01,Sikkim,Gas,MW,0
2020-01-01,West Bengal,Gas,MW,100
2020-01-01,Chhatisgarh,Gas,MW,0
2020-01-01,Dadra & Nagar Haveli,Gas,MW,0
2020-01-01,Daman & Diu,Gas,MW,0
2020-01-01,Goa,Gas,MW,48
2020-01-01,Gujarat,Gas,MW,7551.41
2020-01-01,Madhya Pradesh,Gas,MW,0
2020-01-01,Maharashtra,Gas,MW,3207.08
2020-01-01,Andhra Pradesh,Gas,MW,4898.54
2020-01-01,Karnataka,Gas,MW,0
2020-01-01,Kerala,Gas,MW,533.58
2020-01-01,Lakshadweep,Gas,MW,0
2020-01-01,Puducherry,Gas,MW,32.5
2020-01-01,Tamil Nadu,Gas,MW,1027.18
2020-01-01,Telangana,Gas,MW,0
2020-01-01,Arunachal Pradesh,Gas,MW,0
2020-01-01,Assam,Gas,MW,643.7
2020-01-01,Manipur,Gas,MW,0
2020-01-01,Meghalaya,Gas,MW,0
2020-01-01,Mizoram,Gas,MW,0
2020-01-01,Nagaland,Gas,MW,0
2020-01-01,Tripura,Gas,MW,1132.1
2020-02-01,Chandigarh,Gas,MW,0
2020-02-01,Delhi,Gas,MW,2208.4
2020-02-01,Haryana,Gas,MW,431.59
2020-02-01,Himachal Pradesh,Gas,MW,0
2020-02-01,Jammu and Kashmir,Gas,MW,175
2020-02-01,Ladakh,Gas,MW,0
2020-02-01,Punjab,Gas,MW,0
2020-02-01,Rajasthan,Gas,MW,1023.13
2020-02-01,Uttar Pradesh,Gas,MW,1493.14
2020-02-01,Uttarakhand,Gas,MW,450
2020-02-01,Andaman & Nicobar Islands,Gas,MW,0
2020-02-01,Bihar,Gas,MW,0
2020-02-01,Jharkhand,Gas,MW,0
2020-02-01,Odisha,Gas,MW,0
2020-02-01,Sikkim,Gas,MW,0
2020-02-01,West Bengal,Gas,MW,100
2020-02-01,Chhatisgarh,Gas,MW,0
2020-02-01,Dadra & Nagar Haveli,Gas,MW,0
2020-02-01,Daman & Diu,Gas,MW,0
2020-02-01,Goa,Gas,MW,48
2020-02-01,Gujarat,Gas,MW,7551.41
2020-02-01,Madhya Pradesh,Gas,MW,0
2020-02-01,Maharashtra,Gas,MW,3207.08
2020-02-01,Andhra Pradesh,Gas,MW,4898.54
2020-02-01,Karnataka,Gas,MW,0
2020-02-01,Kerala,Gas,MW,533.58
2020-02-01,Lakshadweep,Gas,MW,0
2020-02-01,Puducherry,Gas,MW,32.5
2020-02-01,Tamil Nadu,Gas,MW,1027.18
2020-02-01,Telangana,Gas,MW,0
2020-02-01,Arunachal Pradesh,Gas,MW,0
2020-02-01,Assam,Gas,MW,643.7
2020-02-01,Manipur,Gas,MW,0
2020-02-01,Meghalaya,Gas,MW,0
2020-02-01,Mizoram,Gas,MW,0
2020-02-01,Nagaland,Gas,MW,0
2020-02-01,Tripura,Gas,MW,1132.1
2020-03-01,Chandigarh,Gas,MW,0
2020-03-01,Delhi,Gas,MW,2208.4
2020-03-01,Haryana,Gas,MW,431.59
2020-03-01,Himachal Pradesh,Gas,MW,0
2020-03-01,Jammu and Kashmir,Gas,MW,175
2020-03-01,Ladakh,Gas,MW,0
2020-03-01,Punjab,Gas,MW,0
2020-03-01,Rajasthan,Gas,MW,1023.13
2020-03-01,Uttar Pradesh,Gas,MW,1493.14
2020-03-01,Uttarakhand,Gas,MW,450
2020-03-01,Andaman & Nicobar Islands,Gas,MW,0
2020-03-01,Bihar,Gas,MW,0
2020-03-01,Jharkhand,Gas,MW,0
2020-03-01,Odisha,Gas,MW,0
2020-03-01,Sikkim,Gas,MW,0
2020-03-01,West Bengal,Gas,MW,100
2020-03-01,Chhatisgarh,Gas,MW,0
2020-03-01,Dadra & Nagar Haveli,Gas,MW,0
2020-03-01,Daman & Diu,Gas,MW,0
2020-03-01,Goa,Gas,MW,48
2020-03-01,Gujarat,Gas,MW,7551.41
2020-03-01,Madhya Pradesh,Gas,MW,0
2020-03-01,Maharashtra,Gas,MW,3207.08
2020-03-01,Andhra Pradesh,Gas,MW,4898.54
2020-03-01,Karnataka,Gas,MW,0
2020-03-01,Kerala,Gas,MW,533.58
2020-03-01,Lakshadweep,Gas,MW,0
2020-03-01,Puducherry,Gas,MW,32.5
2020-03-01,Tamil Nadu,Gas,MW,1027.18
2020-03-01,Telangana,Gas,MW,0
2020-03-01,Arunachal Pradesh,Gas,MW,0
2020-03-01,Assam,Gas,MW,643.7
2020-03-01,Manipur,Gas,MW,0
2020-03-01,Meghalaya,Gas,MW,0
2020-03-01,Mizoram,Gas,MW,0
2020-03-01,Nagaland,Gas,MW,0
2020-03-01,Tripura,Gas,MW,1132.1
2020-04-01,Chandigarh,Gas,MW,0
2020-04-01,Delhi,Gas,MW,2208.4
2020-04-01,Haryana,Gas,MW,431.59
2020-04-01,Himachal Pradesh,Gas,MW,0
2020-04-01,Jammu and Kashmir,Gas,MW,175
2020-04-01,Ladakh,Gas,MW,0
2020-04-01,Punjab,Gas,MW,0
2020-04-01,Rajasthan,Gas,MW,1023.13
2020-04-01,Uttar Pradesh,Gas,MW,1493.14
2020-04-01,Uttarakhand,Gas,MW,450
2020-04-01,Andaman & Nicobar Islands,Gas,MW,0
2020-04-01,Bihar,Gas,MW,0
2020-04-01,Jharkhand,Gas,MW,0
2020-04-01,Odisha,Gas,MW,0
2020-04-01,Sikkim,Gas,MW,0
2020-04-01,West Bengal,Gas,MW,100
2020-04-01,Chhatisgarh,Gas,MW,0
2020-04-01,Dadra & Nagar Haveli,Gas,MW,0
2020-04-01,Daman & Diu,Gas,MW,0
2020-04-01,Goa,Gas,MW,48
2020-04-01,Gujarat,Gas,MW,7551.41
2020-04-01,Madhya Pradesh,Gas,MW,0
2020-04-01,Maharashtra,Gas,MW,3207.08
2020-04-01,Andhra Pradesh,Gas,MW,4898.54
2020-04-01,Karnataka,Gas,MW,0
2020-04-01,Kerala,Gas,MW,533.58
2020-04-01,Lakshadweep,Gas,MW,0
2020-04-01,Puducherry,Gas,MW,32.5
2020-04-01,Tamil Nadu,Gas,MW,1027.18
2020-04-01,Telangana,Gas,MW,0
2020-04-01,Arunachal Pradesh,Gas,MW,0
2020-04-01,Assam,Gas,MW,643.7
2020-04-01,Manipur,Gas,MW,0
2020-04-01,Meghalaya,Gas,MW,0
2020-04-01,Mizoram,Gas,MW,0
2020-04-01,Nagaland,Gas,MW,0
2020-04-01,Tripura,Gas,MW,1132.1
2020-05-01,Chandigarh,Gas,MW,0
2020-05-01,Delhi,Gas,MW,2208.4
2020-05-01,Haryana,Gas,MW,431.59
2020-05-01,Himachal Pradesh,Gas,MW,0
2020-05-01,Jammu and Kashmir,Gas,MW,175
2020-05-01,Ladakh,Gas,MW,0
2020-05-01,Punjab,Gas,MW,0
2020-05-01,Rajasthan,Gas,MW,1023.13
2020-05-01,Uttar Pradesh,Gas,MW,1493.14
2020-05-01,Uttarakhand,Gas,MW,450
2020-05-01,Andaman & Nicobar Islands,Gas,MW,0
2020-05-01,Bihar,Gas,MW,0
2020-05-01,Jharkhand,Gas,MW,0
2020-05-01,Odisha,Gas,MW,0
